from,to,type,evidence_tag,note
BC-SKL-08026,BC-SKL-08034,hard_prerequisite,inferred,Selecting the variable of slicing is the same decision as choosing the variable of integration.
BC-SKL-08027,BC-SKL-08028,hard_prerequisite,inferred,The subintervals to test are the ones the ordered intersections define.
BC-SKL-08028,BC-SKL-08029,hard_prerequisite,inferred,Each summand is written from the order found on its subinterval.
BC-SKL-08029,BC-SKL-08030,supporting,inferred,The single absolute value integral replaces the sum over subintervals.
BC-SKL-08031,BC-SKL-08032,hard_prerequisite,inferred,The square of the side is the area of the square cross section.
BC-SKL-08031,BC-SKL-08033,hard_prerequisite,inferred,One dimension of the rectangle is the distance between the curves.
BC-SKL-08031,BC-SKL-08036,hard_prerequisite,inferred,The equilateral area is written from the distance between the curves.
BC-SKL-08031,BC-SKL-08037,hard_prerequisite,inferred,The leg or hypotenuse is the distance between the curves.
BC-SKL-08031,BC-SKL-08038,hard_prerequisite,inferred,The diameter is the distance between the curves.
BC-SKL-08031,BC-SKL-08040,hard_prerequisite,inferred,The radius is a distance between two boundaries read the same way.
BC-SKL-08032,BC-SKL-08035,hard_prerequisite,inferred,The integral to evaluate is the one the square cross section produced.
BC-SKL-08032,BC-SKL-08041,supporting,inferred,The disc integral is a cross section integral with a circular area.
BC-SKL-08033,BC-SKL-08035,hard_prerequisite,inferred,The integral to evaluate is the one the rectangular cross section produced.
BC-SKL-08035,BC-SKL-08039,supporting,inferred,Evaluation repeats the square cross section evaluation.
BC-SKL-08036,BC-SKL-08039,hard_prerequisite,inferred,The integrand is the equilateral area formula.
BC-SKL-08037,BC-SKL-08039,hard_prerequisite,inferred,The integrand is the right isosceles area formula.
BC-SKL-08038,BC-SKL-08039,hard_prerequisite,inferred,The integrand is the semicircular area formula.
BC-SKL-08040,BC-SKL-08041,hard_prerequisite,inferred,The integrand is the square of the radius.
BC-SKL-08040,BC-SKL-08042,hard_prerequisite,inferred,"The integrand is the square of the radius, taken in y."
BC-SKL-08040,BC-SKL-08044,hard_prerequisite,inferred,The shifted radius is the unshifted radius with the line in place of the axis.
BC-SKL-08040,BC-SKL-08045,hard_prerequisite,inferred,The shifted radius in y is the unshifted radius with the line in place of the axis.
BC-SKL-08040,BC-SKL-08048,hard_prerequisite,inferred,Both radii are distances from a curve to the axis.
BC-SKL-08041,BC-SKL-08043,hard_prerequisite,inferred,The disc integral must be set up before it is evaluated.
BC-SKL-08041,BC-SKL-08046,hard_prerequisite,inferred,The shifted disc integral is the axis disc integral with a shifted radius.
BC-SKL-08041,BC-SKL-08049,hard_prerequisite,inferred,The washer integral is the disc integral with an inner disc removed.
BC-SKL-08042,BC-SKL-08043,supporting,inferred,The y axis disc integral is evaluated the same way.
BC-SKL-08042,BC-SKL-08050,hard_prerequisite,inferred,The washer integral in y is the disc integral in y with an inner disc removed.
BC-SKL-08043,BC-SKL-08049,supporting,inferred,The factor of pi is carried as in the disc case.
BC-SKL-08044,BC-SKL-08046,hard_prerequisite,inferred,The integrand is the square of the shifted radius.
BC-SKL-08044,BC-SKL-08052,hard_prerequisite,inferred,Each radius is a distance from a curve to a horizontal line.
BC-SKL-08045,BC-SKL-08046,supporting,inferred,The vertical line case supplies the same shifted radius in y.
BC-SKL-08045,BC-SKL-08053,hard_prerequisite,inferred,Each radius is a distance from a curve to a vertical line.
BC-SKL-08046,BC-SKL-08047,hard_prerequisite,inferred,Seeing that the limits do not move requires the shifted setup in front of you.
BC-SKL-08046,BC-SKL-08055,hard_prerequisite,inferred,The shifted disc setup supplies the shifted radius form.
BC-SKL-08048,BC-SKL-08049,hard_prerequisite,inferred,The integrand needs the outer and inner radii assigned.
BC-SKL-08048,BC-SKL-08050,hard_prerequisite,inferred,The integrand in y needs the outer and inner radii assigned.
BC-SKL-08048,BC-SKL-08052,hard_prerequisite,inferred,The shifted radii are the axis radii measured to the line instead.
BC-SKL-08048,BC-SKL-08053,hard_prerequisite,inferred,The shifted radii in y are the axis radii measured to the line instead.
BC-SKL-08049,BC-SKL-08051,hard_prerequisite,inferred,The warning is about the integrand the washer setup produces.
BC-SKL-08049,BC-SKL-08055,hard_prerequisite,inferred,The shifted washer integral is the axis washer integral with shifted radii.
BC-SKL-08051,BC-SKL-08055,hard_prerequisite,inferred,The integrand subtracts the squares rather than squaring the difference.
BC-SKL-08051,BC-SKL-09041,supporting,verified,Subtracting the squares of the radii rather than squaring their difference is the washer skill of Unit 8.
BC-SKL-08052,BC-SKL-08054,hard_prerequisite,inferred,Comparing the two distances presupposes both are written.
BC-SKL-08054,BC-SKL-08055,hard_prerequisite,inferred,The outer and inner assignment fixes the order of subtraction.
BC-SKL-08056,BC-SKL-08057,hard_prerequisite,inferred,Substituting a derivative into the integrand presupposes the integrand.
BC-SKL-08056,BC-SKL-08058,hard_prerequisite,inferred,Recognising the form requires knowing what the form is.
BC-SKL-08056,BC-SKL-08059,supporting,inferred,The integrand evaluated is the arc length integrand.
BC-SKL-08056,BC-SKL-09011,hard_prerequisite,verified,The arc length integral for a function is the single variable form of the parametric length integral.
BC-SKL-08057,BC-SKL-08059,hard_prerequisite,inferred,The integral must be assembled before it is evaluated numerically.
BC-SKL-08059,BC-SKL-09012,hard_prerequisite,verified,Evaluating a radical length integral with technology is the Unit 8 skill applied to a parametric integrand.
BC-SKL-09001,BC-SKL-09002,hard_prerequisite,inferred,The quotient is formed from the two component derivatives.
BC-SKL-09001,BC-SKL-09006,hard_prerequisite,inferred,Horizontal and vertical tangents are located from the component derivatives.
BC-SKL-09001,BC-SKL-09008,hard_prerequisite,inferred,The second derivative divides again by dx/dt.
BC-SKL-09001,BC-SKL-09011,hard_prerequisite,inferred,The integrand is built from the two component derivatives.
BC-SKL-09001,BC-SKL-09015,hard_prerequisite,inferred,The vector derivative is the component derivatives collected.
BC-SKL-09001,BC-SKL-09018,hard_prerequisite,inferred,The translation preserves the components and their derivatives.
BC-SKL-09001,BC-SKL-09027,hard_prerequisite,inferred,Moving toward an axis is read from the sign of a component derivative.
BC-SKL-09002,BC-SKL-09003,hard_prerequisite,inferred,The condition is about the denominator of that quotient.
BC-SKL-09002,BC-SKL-09004,hard_prerequisite,inferred,Evaluating the slope is evaluating that quotient.
BC-SKL-09002,BC-SKL-09007,hard_prerequisite,inferred,What is differentiated is dy/dx expressed in the parameter.
BC-SKL-09002,BC-SKL-09033,hard_prerequisite,inferred,The slope is again a quotient of parameter derivatives.
BC-SKL-09003,BC-SKL-09006,hard_prerequisite,inferred,Each case pairs a zero of one derivative with a nonzero other derivative.
BC-SKL-09004,BC-SKL-09005,hard_prerequisite,inferred,The tangent line needs the slope at the parameter value.
BC-SKL-09007,BC-SKL-09008,hard_prerequisite,inferred,The numerator of the second derivative is that parameter derivative.
BC-SKL-09008,BC-SKL-09009,hard_prerequisite,inferred,The expression must be assembled before it is evaluated.
BC-SKL-09008,BC-SKL-09010,hard_prerequisite,inferred,Concavity is read from the sign of that second derivative.
BC-SKL-09009,BC-SKL-09010,supporting,inferred,The sign usually comes from the evaluated value.
BC-SKL-09011,BC-SKL-09012,hard_prerequisite,inferred,The integral must be set up before it is evaluated numerically.
BC-SKL-09011,BC-SKL-09013,hard_prerequisite,inferred,Calling the value a distance travelled presupposes the arc length integral.
BC-SKL-09011,BC-SKL-09014,hard_prerequisite,inferred,Naming the interval requires recognising the arc length integral it bounds.
BC-SKL-09011,BC-SKL-09025,hard_prerequisite,inferred,The distance integral is the parametric arc length integral in time.
BC-SKL-09015,BC-SKL-09016,hard_prerequisite,inferred,The velocity vector is the derivative of the position vector evaluated.
BC-SKL-09015,BC-SKL-09018,supporting,inferred,The vector notation is the one differentiation already uses.
BC-SKL-09015,BC-SKL-09019,hard_prerequisite,inferred,Component antidifferentiation reverses component differentiation.
BC-SKL-09016,BC-SKL-09017,hard_prerequisite,inferred,Acceleration differentiates the velocity vector.
BC-SKL-09016,BC-SKL-09020,hard_prerequisite,inferred,The integrand is the velocity vector.
BC-SKL-09016,BC-SKL-09023,hard_prerequisite,inferred,Speed is the magnitude of the velocity vector.
BC-SKL-09016,BC-SKL-09027,supporting,inferred,The component signs come from the velocity vector.
BC-SKL-09017,BC-SKL-09028,hard_prerequisite,inferred,The presentation shows the acceleration vector the differentiation produced.
BC-SKL-09019,BC-SKL-09020,supporting,inferred,The displacement vector is a component antiderivative evaluated at both ends.
BC-SKL-09020,BC-SKL-09021,hard_prerequisite,inferred,A coordinate is one component of the displacement added to its initial value.
BC-SKL-09021,BC-SKL-09022,hard_prerequisite,inferred,Accumulating backwards reverses that same accumulation.
BC-SKL-09021,BC-SKL-09026,hard_prerequisite,inferred,The coordinate is the initial coordinate plus the integral of its velocity component.
BC-SKL-09023,BC-SKL-09024,hard_prerequisite,inferred,The equation solved sets the speed expression equal to a value.
BC-SKL-09023,BC-SKL-09025,hard_prerequisite,inferred,"Total distance integrates the speed, so the speed must be written first."
BC-SKL-09029,BC-SKL-09033,hard_prerequisite,inferred,The Cartesian conversion supplies x and y in terms of theta.
BC-SKL-09029,BC-SKL-09034,hard_prerequisite,inferred,The Cartesian coordinate to extremise comes from the conversion.
BC-SKL-09030,BC-SKL-09031,hard_prerequisite,inferred,The interpretation is of the derivative that was computed.
BC-SKL-09030,BC-SKL-09032,hard_prerequisite,inferred,The chain rule product needs dr/dtheta.
BC-SKL-09030,BC-SKL-09033,hard_prerequisite,inferred,Differentiating x and y in theta requires dr/dtheta.
BC-SKL-09031,BC-SKL-09032,hard_prerequisite,inferred,Reading the result as a rate of distance from the origin rests on that interpretation.
BC-SKL-09033,BC-SKL-09034,supporting,inferred,The differentiation in theta is the one the slope computation sets up.
BC-SKL-09035,BC-SKL-09038,hard_prerequisite,inferred,The integral must be set up before it is evaluated.
BC-SKL-09035,BC-SKL-09041,hard_prerequisite,inferred,The two curve integral is the single curve integral with the squares subtracted.
BC-SKL-09035,BC-SKL-09043,hard_prerequisite,inferred,Each piece of the region is a polar area integral.
BC-SKL-09036,BC-SKL-09035,hard_prerequisite,inferred,The limits of the polar area integral are the bounding angles.
BC-SKL-09037,BC-SKL-09036,supporting,inferred,Consecutive zeros of r are one way the bounding angles are found.
BC-SKL-09037,BC-SKL-09039,supporting,inferred,Zeros of r help select the angles that bound the region.
BC-SKL-09038,BC-SKL-09042,supporting,inferred,Reporting to three decimal places repeats the single curve case.
BC-SKL-09039,BC-SKL-09041,hard_prerequisite,inferred,The intersection angles are the limits.
BC-SKL-09040,BC-SKL-09041,hard_prerequisite,inferred,The order of subtraction is fixed by which radius is outer.
BC-SKL-09041,BC-SKL-09042,hard_prerequisite,inferred,The integral must be set up before it is evaluated.
BC-SKL-09041,BC-SKL-09043,hard_prerequisite,inferred,A piece where the outer curve changes is a two curve polar area integral.
BC-SKL-10001,BC-SKL-10003,hard_prerequisite,inferred,The convergence of a series is the limit of the sequence of partial sums.
BC-SKL-10001,BC-SKL-10005,hard_prerequisite,inferred,One of the two questions is the convergence of the sequence of terms.
BC-SKL-10001,BC-SKL-10011,hard_prerequisite,inferred,The limit of the general term is a sequence limit.
BC-SKL-10001,BC-SKL-10029,hard_prerequisite,inferred,Confirming the terms tend to zero is a sequence limit.
BC-SKL-10001,BC-SKL-10032,supporting,inferred,The limit of the simplified ratio is a sequence limit.
BC-SKL-10002,BC-SKL-10003,hard_prerequisite,inferred,The limit taken is of the partial sum that was computed.
BC-SKL-10002,BC-SKL-10004,hard_prerequisite,inferred,The telescoping argument is carried out inside the partial sum.
BC-SKL-10002,BC-SKL-10006,supporting,inferred,Dividing consecutive terms follows from having the terms written out.
BC-SKL-10002,BC-SKL-10040,hard_prerequisite,inferred,The first omitted term is the one after the terms the partial sum keeps.
BC-SKL-10002,BC-SKL-10067,supporting,inferred,Partial sum is the notion being applied.
BC-SKL-10003,BC-SKL-10004,hard_prerequisite,inferred,The value of the telescoping series is the limit of its partial sums.
BC-SKL-10003,BC-SKL-10005,hard_prerequisite,inferred,The other question is the convergence of the partial sums.
BC-SKL-10006,BC-SKL-10007,hard_prerequisite,inferred,The condition is applied to the ratio that was identified.
BC-SKL-10006,BC-SKL-10008,hard_prerequisite,inferred,The sum formula uses the first term and the ratio.
BC-SKL-10006,BC-SKL-10009,hard_prerequisite,inferred,"The first term is read as the series is written, whatever the index start."
BC-SKL-10006,BC-SKL-10022,supporting,inferred,A geometric comparison series is identified by its ratio.
BC-SKL-10007,BC-SKL-10008,hard_prerequisite,inferred,The sum exists only when the convergence condition holds.
BC-SKL-10007,BC-SKL-10010,hard_prerequisite,inferred,The inequality on the ratio is the convergence condition in the variable.
BC-SKL-10007,BC-SKL-10021,hard_prerequisite,inferred,A constant ratio is the cue that selects the geometric test.
BC-SKL-10008,BC-SKL-10009,hard_prerequisite,inferred,The re-indexed series is summed by the same formula.
BC-SKL-10008,BC-SKL-10010,hard_prerequisite,inferred,The closed form is the sum formula with a ratio containing the variable.
BC-SKL-10008,BC-SKL-10063,hard_prerequisite,inferred,The series for one over one minus x is the geometric sum formula read backwards.
BC-SKL-10008,BC-SKL-10072,hard_prerequisite,inferred,The closed form is the geometric sum formula.
BC-SKL-10010,BC-SKL-10053,supporting,inferred,A geometric series in x is the first power series students meet.
BC-SKL-10010,BC-SKL-10063,hard_prerequisite,inferred,Its interval is the geometric condition on a ratio containing x.
BC-SKL-10010,BC-SKL-10072,hard_prerequisite,inferred,The first term and ratio are expressions in x.
BC-SKL-10011,BC-SKL-10012,hard_prerequisite,inferred,The conclusion rests on the value of that limit.
BC-SKL-10011,BC-SKL-10013,hard_prerequisite,inferred,The inconclusive case is the case where that limit is zero.
BC-SKL-10012,BC-SKL-10013,supporting,inferred,The inconclusive case is stated against the divergence case.
BC-SKL-10012,BC-SKL-10021,supporting,inferred,A nonzero term limit is the cue that selects the nth term test.
BC-SKL-10014,BC-SKL-10015,hard_prerequisite,inferred,The function whose integral is written is the one the conditions were checked on.
BC-SKL-10014,BC-SKL-10017,hard_prerequisite,inferred,The conclusion is licensed only with the conditions verified.
BC-SKL-10014,BC-SKL-10021,supporting,inferred,A positive decreasing continuous function is the cue that selects the integral test.
BC-SKL-10015,BC-SKL-10016,hard_prerequisite,inferred,The improper integral must be written before it is evaluated.
BC-SKL-10016,BC-SKL-10017,hard_prerequisite,inferred,The conclusion rests on whether the integral converged.
BC-SKL-10018,BC-SKL-10019,hard_prerequisite,inferred,The criterion is applied to the p the classification identified.
BC-SKL-10018,BC-SKL-10020,hard_prerequisite,inferred,Recalling the two behaviours presupposes recognising the two series.
BC-SKL-10018,BC-SKL-10022,hard_prerequisite,inferred,The comparison series is chosen from the p-series and geometric families.
BC-SKL-10019,BC-SKL-10021,hard_prerequisite,inferred,A rational term is the cue that selects comparison to a p-series.
BC-SKL-10019,BC-SKL-10024,hard_prerequisite,inferred,The conclusion also rests on the known behaviour of the comparison series.
BC-SKL-10019,BC-SKL-10026,supporting,inferred,The behaviour transferred is that of the comparison p-series.
BC-SKL-10021,BC-SKL-10034,hard_prerequisite,inferred,A test must be selected for the series of absolute values.
BC-SKL-10021,BC-SKL-10058,hard_prerequisite,inferred,A test must be selected for each endpoint series.
BC-SKL-10022,BC-SKL-10023,hard_prerequisite,inferred,The inequality is between the series and the comparison series chosen.
BC-SKL-10022,BC-SKL-10025,hard_prerequisite,inferred,The ratio is formed with the comparison series chosen.
BC-SKL-10023,BC-SKL-10024,hard_prerequisite,inferred,The conclusion rests on the inequality established.
BC-SKL-10025,BC-SKL-10026,hard_prerequisite,inferred,The conclusion rests on the value of that limit.
BC-SKL-10027,BC-SKL-10028,hard_prerequisite,inferred,The decreasing check is on the absolute values the recognition produced.
BC-SKL-10027,BC-SKL-10029,hard_prerequisite,inferred,The limit taken is of those absolute values.
BC-SKL-10027,BC-SKL-10034,hard_prerequisite,inferred,The series of absolute values is the one the recognition produced.
BC-SKL-10027,BC-SKL-10040,hard_prerequisite,inferred,Writing the next term needs the general term of the alternating series.
BC-SKL-10027,BC-SKL-10060,supporting,inferred,The alternating factor is written as in an alternating series.
BC-SKL-10028,BC-SKL-10030,hard_prerequisite,inferred,One of the two stated conditions is that the terms decrease.
BC-SKL-10029,BC-SKL-10030,hard_prerequisite,inferred,The other stated condition is that the terms tend to zero.
BC-SKL-10030,BC-SKL-10036,hard_prerequisite,inferred,"Conditional convergence needs the original series to converge, usually by the alternating series test."
BC-SKL-10030,BC-SKL-10039,hard_prerequisite,inferred,The conditions confirmed are the alternating series test conditions.
BC-SKL-10031,BC-SKL-10032,hard_prerequisite,inferred,The limit is taken of the ratio that was written.
BC-SKL-10031,BC-SKL-10054,hard_prerequisite,inferred,The ratio of consecutive terms is written the same way.
BC-SKL-10032,BC-SKL-10033,hard_prerequisite,inferred,The conclusion rests on the value of that limit.
BC-SKL-10032,BC-SKL-10054,hard_prerequisite,inferred,"The limit is evaluated the same way, now with x present."
BC-SKL-10034,BC-SKL-10035,hard_prerequisite,inferred,The classification rests on the result for the series of absolute values.
BC-SKL-10034,BC-SKL-10036,hard_prerequisite,inferred,Conditional convergence needs the series of absolute values to diverge.
BC-SKL-10035,BC-SKL-10036,supporting,inferred,The two classifications are stated against each other.
BC-SKL-10035,BC-SKL-10037,hard_prerequisite,inferred,The implication is applied to an absolutely convergent series.
BC-SKL-10035,BC-SKL-10038,hard_prerequisite,inferred,The rearrangement statement is about an absolutely convergent series.
BC-SKL-10039,BC-SKL-10042,supporting,inferred,The bound is only valid with the conditions confirmed.
BC-SKL-10039,BC-SKL-10052,hard_prerequisite,inferred,Choosing the alternating bound presupposes its conditions.
BC-SKL-10040,BC-SKL-10041,hard_prerequisite,inferred,The term evaluated is the first omitted term.
BC-SKL-10041,BC-SKL-10042,hard_prerequisite,inferred,The comparison uses the evaluated bounding term.
BC-SKL-10042,BC-SKL-10052,supporting,inferred,Both routes end in the same comparison with a tolerance.
BC-SKL-10043,BC-SKL-10044,hard_prerequisite,inferred,The coefficients are the derivative values divided by factorials.
BC-SKL-10043,BC-SKL-10045,supporting,inferred,A table supplies the derivative values instead of computing them.
BC-SKL-10043,BC-SKL-10049,hard_prerequisite,inferred,The next derivative is one more in the same sequence of derivatives.
BC-SKL-10044,BC-SKL-10045,hard_prerequisite,inferred,The assembly from table entries is the Taylor polynomial construction.
BC-SKL-10044,BC-SKL-10046,hard_prerequisite,inferred,A Maclaurin polynomial is the Taylor polynomial about zero.
BC-SKL-10044,BC-SKL-10047,hard_prerequisite,inferred,The related polynomial is still assembled as a Taylor polynomial.
BC-SKL-10044,BC-SKL-10048,hard_prerequisite,inferred,The polynomial must be built before it is evaluated as an approximation.
BC-SKL-10044,BC-SKL-10049,hard_prerequisite,inferred,Which derivative to bound is fixed by the degree of the polynomial.
BC-SKL-10044,BC-SKL-10050,hard_prerequisite,inferred,The error bound is written for a Taylor polynomial of a stated degree about a centre.
BC-SKL-10044,BC-SKL-10060,hard_prerequisite,inferred,The general term generalises the Taylor coefficients.
BC-SKL-10044,BC-SKL-10067,hard_prerequisite,inferred,The partial sum named is the Taylor polynomial.
BC-SKL-10046,BC-SKL-10048,supporting,inferred,Maclaurin approximations are the common case.
BC-SKL-10046,BC-SKL-10061,hard_prerequisite,inferred,The exponential series is the Maclaurin polynomial pattern continued.
BC-SKL-10046,BC-SKL-10062,hard_prerequisite,inferred,The sine and cosine series are Maclaurin polynomial patterns continued.
BC-SKL-10049,BC-SKL-10050,hard_prerequisite,inferred,The bound on the next derivative is a factor of the expression.
BC-SKL-10050,BC-SKL-10051,hard_prerequisite,inferred,The comparison evaluates the assembled bound.
BC-SKL-10050,BC-SKL-10052,hard_prerequisite,inferred,Choosing the Lagrange bound presupposes being able to write it.
BC-SKL-10053,BC-SKL-10054,hard_prerequisite,inferred,The ratio is formed from the coefficients and the centre identified.
BC-SKL-10054,BC-SKL-10055,hard_prerequisite,inferred,The inequality solved is the ratio limit set less than one.
BC-SKL-10055,BC-SKL-10056,hard_prerequisite,inferred,The radius is read off the solved inequality.
BC-SKL-10055,BC-SKL-10057,hard_prerequisite,inferred,The endpoints substituted are those of the interior found.
BC-SKL-10055,BC-SKL-10059,hard_prerequisite,inferred,The interval reported is the interior with its endpoints decided.
BC-SKL-10056,BC-SKL-10057,hard_prerequisite,inferred,The endpoints are the centre displaced by the radius.
BC-SKL-10056,BC-SKL-10070,hard_prerequisite,inferred,The radius reported is the radius of the original series.
BC-SKL-10057,BC-SKL-10058,hard_prerequisite,inferred,The series tested are the ones substitution produced.
BC-SKL-10057,BC-SKL-10071,hard_prerequisite,inferred,Substituting each endpoint into the new general term is the same substitution step.
BC-SKL-10058,BC-SKL-10059,hard_prerequisite,inferred,Bracket or parenthesis at each end follows the endpoint result.
BC-SKL-10058,BC-SKL-10071,supporting,inferred,Each resulting numerical series is tested as before.
BC-SKL-10059,BC-SKL-10066,hard_prerequisite,inferred,The input must lie in the interval of convergence.
BC-SKL-10059,BC-SKL-10073,hard_prerequisite,inferred,The reason given is the position of the input relative to the interval.
BC-SKL-10060,BC-SKL-10061,hard_prerequisite,inferred,Reproducing the series means writing its general term.
BC-SKL-10060,BC-SKL-10062,hard_prerequisite,inferred,Reproducing the series means writing its general term.
BC-SKL-10060,BC-SKL-10066,hard_prerequisite,inferred,The numerical series is the general term with the value substituted.
BC-SKL-10060,BC-SKL-10067,hard_prerequisite,inferred,The series whose partial sum it is must be written.
BC-SKL-10060,BC-SKL-10068,hard_prerequisite,inferred,The general term is what is differentiated.
BC-SKL-10060,BC-SKL-10069,hard_prerequisite,inferred,The general term is what is integrated.
BC-SKL-10061,BC-SKL-10064,hard_prerequisite,inferred,The known series substituted into is usually the exponential one.
BC-SKL-10061,BC-SKL-10065,hard_prerequisite,inferred,The series multiplied is a known Maclaurin series.
BC-SKL-10062,BC-SKL-10064,hard_prerequisite,inferred,The known series substituted into is often sine or cosine.
BC-SKL-10063,BC-SKL-10064,supporting,inferred,Substitution into the geometric series is the other common case.
BC-SKL-10063,BC-SKL-10065,supporting,inferred,The geometric series is often the one multiplied.
BC-SKL-10063,BC-SKL-10072,hard_prerequisite,inferred,The recognition is of the series for one over one minus x.
BC-SKL-10068,BC-SKL-10069,supporting,inferred,Term-by-term integration mirrors term-by-term differentiation.
BC-SKL-10068,BC-SKL-10070,hard_prerequisite,inferred,The preserved radius statement is about a differentiated series.
BC-SKL-10069,BC-SKL-10070,hard_prerequisite,inferred,The preserved radius statement is about an integrated series.
BC-SKL-10070,BC-SKL-10071,hard_prerequisite,inferred,The endpoints rechecked are those the preserved radius fixes.
BC-SKL-10072,BC-SKL-10073,supporting,inferred,The closed form is what the series is claimed to converge to.
BC-TOP-0102,BC-SKL-04033,hard_prerequisite,inferred,Evaluating the numerator and denominator limits is a Unit 1 skill; the topic id stands in for it; unmapped
BC-TOP-0102,BC-SKL-05002,hard_prerequisite,inferred,"Continuity on an interval, a Unit 1 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0102,BC-SKL-05008,hard_prerequisite,inferred,"Continuity on a closed interval, a Unit 1 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0102,BC-SKL-06016,hard_prerequisite,inferred,Limit of a sequence of sums; Unit 1 limit skills do not exist yet so the topic id stands in; unmapped
BC-TOP-0102,BC-SKL-06067,hard_prerequisite,inferred,"Improper integrals are defined by limits, including limits at infinity; unmapped"
BC-TOP-0111,BC-SKL-04038,hard_prerequisite,inferred,Continuity at a point supplies the limit of the numerator; the topic id stands in for the Unit 1 skill; unmapped
BC-TOP-0115,BC-SKL-05011,supporting,inferred,"Classifying points of non-differentiability, a Unit 2 idea not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0115,BC-SKL-06021,supporting,inferred,Continuity on an interval is the hypothesis of the Fundamental Theorem of Calculus part one; unmapped
BC-TOP-0115,BC-SKL-06033,supporting,inferred,Classifying removable and jump discontinuities comes from Unit 1; unmapped
BC-TOP-0115,BC-SKL-06035,supporting,inferred,Continuity on the closed interval is a hypothesis of the Fundamental Theorem of Calculus part two; unmapped
BC-TOP-0201,BC-SKL-04004,hard_prerequisite,inferred,The approximation is an average rate of change; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0202,BC-SKL-03030,hard_prerequisite,inferred,Higher-order differentiation repeats the definition and notation of the derivative; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0202,BC-SKL-04006,hard_prerequisite,inferred,Velocity is the derivative of position in the notation of Unit 2; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0205,BC-SKL-05030,hard_prerequisite,inferred,"Producing a second derivative, a Unit 2 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0205,BC-SKL-07006,hard_prerequisite,inferred,"Differentiating a given function, a Unit 2 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0207,BC-SKL-03002,hard_prerequisite,inferred,"Derivatives of the sine, cosine, exponential, and natural logarithm functions supply the outer derivatives; the topic id stands in for the Unit 2 skill; unmapped"
BC-TOP-0208,BC-SKL-03008,hard_prerequisite,verified,BC-EK-CHA-3D2 names the product rule as needed inside implicit differentiation; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0208,BC-SKL-04020,hard_prerequisite,verified,BC-EK-CHA-3D2 names the product rule; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0208,BC-SKL-06057,hard_prerequisite,inferred,Integration by parts is the product rule read as an antidifferentiation technique; unmapped
BC-TOP-0209,BC-SKL-03006,hard_prerequisite,inferred,The quotient rule is applied around the composite factor; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0209,BC-SKL-04020,supporting,verified,BC-EK-CHA-3D2 names the quotient rule alongside the product rule; the topic id stands in for the Unit 2 skill; unmapped
BC-TOP-0301,BC-SKL-04019,hard_prerequisite,verified,"BC-EK-CHA-3D1 states that the chain rule is the basis for differentiating variables in a related rates problem; no Unit 3 skill id existed when the edge was written, so the topic id stands in for BC-SKL-03002; unmapped"
BC-TOP-0301,BC-SKL-05061,hard_prerequisite,inferred,"The chain rule, a Unit 3 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0301,BC-SKL-07018,hard_prerequisite,inferred,"The chain rule applied to the dependent variable, a Unit 3 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0302,BC-SKL-04022,hard_prerequisite,verified,Differentiating a curve with respect to time reuses the implicit differentiation procedure; the topic id stands in for BC-SKL-03007 through BC-SKL-03010; unmapped
BC-TOP-0302,BC-SKL-04032,supporting,inferred,An implicitly supplied derivative is evaluated at the point of tangency; the topic id stands in for BC-SKL-03011; unmapped
BC-TOP-0306,BC-SKL-04031,supporting,inferred,The concavity justification needs the second derivative; the topic id stands in for BC-SKL-03030; unmapped
BC-TOP-0402,BC-SKL-05049,supporting,inferred,"Building a model from a verbal situation, a Unit 4 skill not yet in data/skills.json; the topic id stands in for it; unmapped"
BC-TOP-0402,BC-SKL-08011,supporting,inferred,"The rectilinear motion vocabulary of Unit 4 fixes the meanings of displacement, speed, and total distance; no Unit 4 skill id exists yet; unmapped"
BC-TOP-0506,BC-SKL-04030,supporting,inferred,Concavity is established in Unit 5; the topic id stands in for that skill; unmapped
BC-TOP-0506,BC-SKL-06025,supporting,inferred,Concavity from the monotonicity of a derivative is applied to the accumulation function; unmapped
